Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Andreas Schubert,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Andreas_Schubert.jpg,https://de.wikipedia.org/wiki/Andreas_Schubert_(Politiker)
Lars Schütze,AfD,Unstrut-Hainich-Kreis II,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Lars_Sch%C3%BCtze
Robert Sesselmann,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Robert_Sesselmann
Karola Stange,LINKE,Erfurt I,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Karola_Stange_IMG_9870_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Karola_Stange
Christina Tasch,CDU,Eichsfeld II,,"https://de.wikipedia.org/wiki/Datei:Tasch,_Christina.JPG",https://de.wikipedia.org/wiki/Christina_Tasch
Uwe Thrum,AfD,Saale-Orla-Kreis I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Uwe_Thrum
Stephan Tiesler,CDU,Saale-Holzland-Kreis I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Stephan_Tiesler
Christian Tischner,CDU,Greiz II,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_Christian_Tischner_by_Olaf_Kosinsky-2.jpg,https://de.wikipedia.org/wiki/Christian_Tischner
Jonas Urbach,CDU,Unstrut-Hainich-Kreis I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Jonas_Urbach
Mario Voigt,CDU,Saale-Holzland-Kreis II,Fraktionsvorsitzender (ab 2. März 2020),https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Mario_Voigt_IMG_9795_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Mario_Voigt
Marit Wagler,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Marit_Wagler
Laura Wahl,GRÜNE,Landesliste,am 18. März 2020 nachgerückt für Anja Siegesmund,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Laura_Wahl
Raymond Walk,CDU,Wartburgkreis II – Eisenach,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Raymond_Walk_IMG_9754_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Raymond_Walk
Philipp Weltzien,LINKE,Suhl – Schmalkalden-Meiningen IV,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Philipp_Weltzien
Torsten Wolf,LINKE,Jena I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Torsten_Wolf
Henry Worm,CDU,Hildburghausen II – Sonneberg II,Landtagsvizepräsident,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Henry_Worm_IMG_9900_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Henry_Worm
Christoph Zippel,CDU,Altenburger Land II,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_Christoph_Zippel_by_Olaf_Kosinsky-3.jpg,https://de.wikipedia.org/wiki/Christoph_Zippel
