Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Andreas Glück,FDP,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:2013-05-16_Andreas_Gl%C3%BCck_9479-crop.JPG,https://de.wikipedia.org/wiki/Andreas_Gl%C3%BCck
Svenja Hahn,FDP,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_female.svg,https://de.wikipedia.org/wiki/Svenja_Hahn
Henrike Hahn,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:2019-05-26_Henrike_Hahn_B90_Gr%C3%BCne_9573.jpg,https://de.wikipedia.org/wiki/Henrike_Hahn_(Politikerin)
Martin Häusling,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Martin_H%C3%A4usling.jpg,https://de.wikipedia.org/wiki/Martin_H%C3%A4usling
Niclas Herbst,CDU,Schleswig-Holstein,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Niclas_Herbst
Pierrette Herzberger-Fofana,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Pierrette_Herzberger-Fofana.jpg,https://de.wikipedia.org/wiki/Pierrette_Herzberger-Fofana
Monika Hohlmeier,CSU,Bayern,,"https://de.wikipedia.org/wiki/Datei:Hohlmeier,_Monika-1924.jpg",https://de.wikipedia.org/wiki/Monika_Hohlmeier
Peter Jahr,CDU,Sachsen,,https://de.wikipedia.org/wiki/Datei:Peter_Jahr_(Martin_Rulsch)_2.jpg,https://de.wikipedia.org/wiki/Peter_Jahr
Petra Kammerevert,SPD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Petra_Kammerevert_2014.jpg,https://de.wikipedia.org/wiki/Petra_Kammerevert
Ska Keller,GRÜNE,Bundesgebiet,Fraktionsvorsitzende,https://de.wikipedia.org/wiki/Datei:Ska_Keller_(10851856583).jpg,https://de.wikipedia.org/wiki/Ska_Keller
Moritz Körner,FDP,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:MoritzKoernerMEP.jpg,https://de.wikipedia.org/wiki/Moritz_K%C3%B6rner
Dietmar Köster,SPD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Dietmar_K%C3%B6ster
Maximilian Krah,AfD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Maximilian_Krah.jpg,https://de.wikipedia.org/wiki/Maximilian_Krah
Constanze Krehl,SPD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Constanze_Krehl-Foto_Susie-Knoll.jpg,https://de.wikipedia.org/wiki/Constanze_Krehl
Joachim Kuhs,AfD,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Joachim_Kuhs
Sergey Lagodinsky,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Sergey_Lagodinsky.jpg,https://de.wikipedia.org/wiki/Sergey_Lagodinsky
