Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Ronald Pohle,CDU,Leipzig 1,,https://de.wikipedia.org/wiki/Datei:Ronald_Pohle_by_Stepro_IMG_1523_LR50.jpg,https://de.wikipedia.org/wiki/Ronald_Pohle
Iris Raether-Lordieck,SPD,,,https://de.wikipedia.org/wiki/Datei:Iris_Raether-Lordieck_(SPD)_Landtagsprojekt_Sachsen_IMG_9378_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Iris_Raether-Lordieck
Lutz Richter,LINKE,,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Lutz_Richter_(Politiker)
Lars Rohwer,CDU,Dresden 6,,https://de.wikipedia.org/wiki/Datei:Lars_Rohwer_(Martin_Rulsch)_2.jpg,https://de.wikipedia.org/wiki/Lars_Rohwer
Matthias Rößler,CDU,Meißen 4,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Matthias_R%C3%B6%C3%9Fler_-_S%C3%A4chsischer_Landtag_-_1680.jpg,https://de.wikipedia.org/wiki/Matthias_R%C3%B6%C3%9Fler
Wolf-Dietrich Rost,CDU,Leipzig 6,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Wolf-Dietrich_Rost_-_S%C3%A4chsischer_Landtag_-_1499.jpg,https://de.wikipedia.org/wiki/Wolf-Dietrich_Rost
Ines Saborowski-Richter,CDU,Chemnitz 3,,https://de.wikipedia.org/wiki/Datei:Ines_Saborowski-Richter_Landtag_Sachsen_by_Stepro_IMG_1708_LR50.jpg,https://de.wikipedia.org/wiki/Ines_Saborowski-Richter
Susanne Schaper,LINKE,,,https://de.wikipedia.org/wiki/Datei:Susanne_Schaper_2016_by_Jenny_Paul.jpg,https://de.wikipedia.org/wiki/Susanne_Schaper
Marko Schiemann,CDU,Bautzen 5,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Marko_Schiemann
Thomas Schmidt,CDU,Mittelsachsen 5,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Thomas_Schmidt_-_S%C3%A4chsischer_Landtag_-_1445.jpg,"https://de.wikipedia.org/wiki/Thomas_Schmidt_(Politiker,_M%C3%A4rz_1961)"
André Schollbach,LINKE,,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Andr%C3%A9_Schollbach
Patrick Schreiber,CDU,Dresden 5,,https://de.wikipedia.org/wiki/Datei:Patrick_Schreiber_by_Stepro_IMG_1588_LR50.jpg,https://de.wikipedia.org/wiki/Patrick_Schreiber
Franziska Schubert,GRÜNE,,nachgerückt im September 2014 für Antje Hermenau,https://de.wikipedia.org/wiki/Datei:Franziska_Schubert_(Politikerin).jpg,https://de.wikipedia.org/wiki/Franziska_Schubert_(Politikerin)
Mirko Schultze,LINKE,,,https://de.wikipedia.org/wiki/Datei:2016-12-16_Mirko_Schultze_(Landtagsprojekt_Sachsen)_by_Sandro_Halank%E2%80%933.jpg,https://de.wikipedia.org/wiki/Mirko_Schultze
Franz Sodann,LINKE,,,https://de.wikipedia.org/wiki/Datei:MJK20668_Franz_Sodann.jpg,https://de.wikipedia.org/wiki/Franz_Sodann
Ines Springer,CDU,Zwickau 4,,https://de.wikipedia.org/wiki/Datei:Ines_Springer_Landtag_Sachsen_by_Stepro_IMG_1754_LR50.jpg,https://de.wikipedia.org/wiki/Ines_Springer
Enrico Stange,LINKE,,,https://de.wikipedia.org/wiki/Datei:Enrico_Stange.jpg,https://de.wikipedia.org/wiki/Enrico_Stange
Eva-Maria Stange,SPD,,,https://de.wikipedia.org/wiki/Datei:Eva-Maria_Stange_(Martin_Rulsch)_2.jpg,https://de.wikipedia.org/wiki/Eva-Maria_Stange
Volker Tiefensee,CDU,Nordsachsen 1,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Volker_Tiefensee_-_S%C3%A4chsischer_Landtag_-_1859.jpg,https://de.wikipedia.org/wiki/Volker_Tiefensee
Klaus Tischendorf,LINKE,,,https://de.wikipedia.org/wiki/Datei:Klaus_Tischendorf_(Die_Linke)_Landtagsprojekt_Sachsen_IMG_9350_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Klaus_Tischendorf
Markus Ulbig,CDU,Dresden 7,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Markus_Ulbig_-_S%C3%A4chsische_Landesregierung_-_1512.jpg,https://de.wikipedia.org/wiki/Markus_Ulbig
Jörg Urban,AfD,,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/J%C3%B6rg_Urban
Jörg Vieweg,SPD,,,https://de.wikipedia.org/wiki/Datei:SPD_Sachsen_J%C3%B6rg_Vieweg.jpg,https://de.wikipedia.org/wiki/J%C3%B6rg_Vieweg
Sören Voigt,CDU,Vogtland 3,,https://de.wikipedia.org/wiki/Datei:MJK21178_S%C3%B6ren_Voigt.jpg,https://de.wikipedia.org/wiki/S%C3%B6ren_Voigt_(Politiker)
Ronny Wähner,CDU,Erzgebirge 4,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Ronny_W%C3%A4hner
Horst Wehner,LINKE,,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Horst_Wehner_-_S%C3%A4chsischer_Landtag_-_1326.jpg,https://de.wikipedia.org/wiki/Horst_Wehner
Oliver Wehner,CDU,Sächsische Schweiz-Osterzgebirge 3,,https://de.wikipedia.org/wiki/Datei:Oliver_Wehner_MdL_Presse01_-_Portait.jpg,https://de.wikipedia.org/wiki/Oliver_Wehner
Rolf Weigand,AfD,,nachgerückt am 1. Januar 2018 für Detlev Spangenberg,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Rolf_Weigand
André Wendt,AfD,,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Andr%C3%A9_Wendt
Gunter Wild,fraktionslos,,"am 13. Oktober 2017 aus der AfD-Fraktion ausgetreten, Übertritt zu Die blaue Partei",https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Gunter_Wild
Karin Wilke,AfD,,nachgerückt am 1. September 2015 für Stefan Dreher,https://de.wikipedia.org/wiki/Datei:2016-12-15_Karin_Wilke_(Landtagsprojekt_Sachsen)_by_Sandro_Halank%E2%80%935.jpg,https://de.wikipedia.org/wiki/Karin_Wilke
Volkmar Winkler,SPD,,,https://de.wikipedia.org/wiki/Datei:2016-12-15_Volkmar_Winkler_(Landtagsprojekt_Sachsen)_by_Sandro_Halank.jpg,"https://de.wikipedia.org/wiki/Volkmar_Winkler_(Politiker,_1959)"
Sebastian Wippel,AfD,,,https://de.wikipedia.org/wiki/Datei:MJK20647_Sebastian_Wippel.jpg,https://de.wikipedia.org/wiki/Sebastian_Wippel
Patricia Wissel,CDU,Bautzen 1,,https://de.wikipedia.org/wiki/Datei:2013-12-17_-_Patricia_Wissel_-_S%C3%A4chsischer_Landtag_-_1963.jpg,https://de.wikipedia.org/wiki/Patricia_Wissel
Roland Wöller,CDU,Sächsische Schweiz-Osterzgebirge 1,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Roland_W%C3%B6ller
Uwe Wurlitzer,fraktionslos,,"am 26. September 2017 aus der AfD-Fraktion ausgetreten, Übertritt zu Die blaue Partei",https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Uwe_Wurlitzer
Petra Zais,GRÜNE,,,https://de.wikipedia.org/wiki/Datei:MJK21211_Petra_Zais.jpg,https://de.wikipedia.org/wiki/Petra_Zais
Volkmar Zschocke,GRÜNE,,,https://de.wikipedia.org/wiki/Datei:Volkmar_Zschocke_2016.jpg,https://de.wikipedia.org/wiki/Volkmar_Zschocke
