Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Joachim Herrmann,CSU,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:7830ri-Joachim_Herrmann.jpg,"https://de.wikipedia.org/wiki/Joachim_Herrmann_(Politiker,_1956)"
Leopold Herz,FW,Schwaben,,https://de.wikipedia.org/wiki/Datei:8033ri-Leopold_Herz.jpg,https://de.wikipedia.org/wiki/Leopold_Herz
Wolfgang Heubisch,FDP,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Wolfgang_Heubisch_01.jpg,https://de.wikipedia.org/wiki/Wolfgang_Heubisch
Christian Hierneis,GRÜNE,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Christian_Hierneis
Alexandra Hiersemann,SPD,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Alexandra_Hiersemann
Johannes Hintersberger,CSU,Schwaben,,https://de.wikipedia.org/wiki/Datei:Hintersberger_LT-Wahl_2013.jpg,https://de.wikipedia.org/wiki/Johannes_Hintersberger
Michael Hofmann,CSU,Oberfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Michael_Hofmann_(Politiker)
Petra Högl,CSU,Niederbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Petra_H%C3%B6gl
Alexander Hold,FW,Schwaben,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Alexander_Hold
Klaus Holetschek,CSU,Schwaben,,https://de.wikipedia.org/wiki/Datei:Klaus_Holetschek_2015-10-03_(cropped).jpg,https://de.wikipedia.org/wiki/Klaus_Holetschek
Gerhard Hopp,CSU,Oberpfalz,,https://de.wikipedia.org/wiki/Datei:140408_Rede_Plenum_Jugendarbeit.JPG,https://de.wikipedia.org/wiki/Gerhard_Hopp
Marcel Huber,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:20120717_Marcel_Huber.jpg,https://de.wikipedia.org/wiki/Marcel_Huber
