"uuid","category","group","Name","Fraktion","Wahlkreis","Kommentar","Bild","Wikipedia.URL","Geschlecht","Twitter_screen_name","Twitter_id","last_modified_time","last_modified_user","modified_at","modified_by","tags"
"772b4e0e-d95d-4e25-948b-6cca232758c2","Parlamentarier","Landtag Mecklenburg-Vorpommern","Bert Obereiner","AfD","Landesliste","","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Bert_Obereiner_-_1420.jpg","https://de.wikipedia.org/wiki/Bert_Obereiner","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"65daf9f4-aa7e-4af0-bc5b-c1e2c135a89f","Parlamentarier","Landtag Mecklenburg-Vorpommern","Simone Oldenburg","LINKE","Landesliste","Fraktionsvorsitzende","https://de.wikipedia.org/wiki/Datei:18-05-2017-Simone_Oldenburg-JonasR.jpg","https://de.wikipedia.org/wiki/Simone_Oldenburg","weiblich","SimoneOldenburg",746790804509831168,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"00b01ad5-50fa-47da-be92-3721f39509a4","Parlamentarier","Landtag Mecklenburg-Vorpommern","Christian Pegel","SPD","1 (Greifswald)","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Christian_Pegel-JonasR.jpg","https://de.wikipedia.org/wiki/Christian_Pegel","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"b49b91c5-8686-49ea-a644-fd4d467db626","Parlamentarier","Landtag Mecklenburg-Vorpommern","Daniel Peters","CDU","Landesliste","am 3. März 2020 für Vincent Kokert nachgerückt","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Daniel_Peters_(Politiker)",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"f6525381-f321-47c0-a20a-1980b4c6f779","Parlamentarier","Landtag Mecklenburg-Vorpommern","Marc Reinhardt","CDU","Landesliste","","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Marc_Reinhardt_-_1452.jpg","https://de.wikipedia.org/wiki/Marc_Reinhardt","männlich","Marc2244",22945978,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"127093fe-2ae1-4e89-b5af-42c61b9338b8","Parlamentarier","Landtag Mecklenburg-Vorpommern","Torsten Renz","CDU","Landesliste","Parlamentarischer Geschäftsführer","https://de.wikipedia.org/wiki/Datei:18-05-2017-Torsten_Renz-JonasR.jpg","https://de.wikipedia.org/wiki/Torsten_Renz","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"cdab71ba-6bed-47e0-b400-1f341eb7208d","Parlamentarier","Landtag Mecklenburg-Vorpommern","Stephan Reuken","AfD","Landesliste","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Stephan_Reuken-JonasR.jpg","https://de.wikipedia.org/wiki/Stephan_Reuken","männlich","StephanReuken",723051579830497280,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"8f9c25e5-5c4b-4566-a230-b2c6ba18c9e9","Parlamentarier","Landtag Mecklenburg-Vorpommern","Peter Ritter","LINKE","Landesliste","Parlamentarischer Geschäftsführer","https://de.wikipedia.org/wiki/Datei:Peter_Ritter_10.JPG","https://de.wikipedia.org/wiki/Peter_Ritter_(Politiker)","männlich","petrimv",1059725617351049216,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"8673bbee-916f-4f58-a8be-7b8595af9721","Parlamentarier","Landtag Mecklenburg-Vorpommern","Jeannine Rösler","LINKE","Landesliste","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Jeannine_R%C3%B6sler-JonasR.jpg","https://de.wikipedia.org/wiki/Jeannine_R%C3%B6sler","weiblich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"b174b22c-d256-413e-9e47-a6909442fec9","Parlamentarier","Landtag Mecklenburg-Vorpommern","Nils Saemann","SPD","15 (Landkreis Rostock III)","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Nils_Saemann-JonasR_02.jpg","https://de.wikipedia.org/wiki/Nils_Saemann","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"2fe84c07-ac8e-40c9-97ed-e98d4ba155ba","Parlamentarier","Landtag Mecklenburg-Vorpommern","Beate Schlupp","CDU","Landesliste","1. Landtagsvizepräsidentin","https://de.wikipedia.org/wiki/Datei:Beate_Schlupp_by_Stepro_IMG_3032_DxO.jpg","https://de.wikipedia.org/wiki/Beate_Schlupp","weiblich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"7d448a22-421a-4492-a0e7-69f3adaec139","Parlamentarier","Landtag Mecklenburg-Vorpommern","Jens-Holger Schneider","AfD","Landesliste","nachgerückt am 5. Dezember 2017 für Enrico Komning","https://de.wikipedia.org/wiki/Datei:2019-03-13_Jens-Holger_Schneider_Landtag_Mecklenburg-Vorpommern_5917.jpg","https://de.wikipedia.org/wiki/Jens-Holger_Schneider",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"5462e5f4-067c-46e7-b19c-45e8457372a0","Parlamentarier","Landtag Mecklenburg-Vorpommern","Jochen Schulte","SPD","7 (Hansestadt Rostock IV)","Parlamentarischer Geschäftsführer","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Jochen_Schulte_-_1473.jpg","https://de.wikipedia.org/wiki/Jochen_Schulte","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"b2c55d29-c5a9-4669-9c15-980bf7b5a645","Parlamentarier","Landtag Mecklenburg-Vorpommern","Thomas Schwarz","SPD","32 (Ludwigslust-Parchim IV)","","https://de.wikipedia.org/wiki/Datei:Thomas_Schwarz,_SPD.jpg","https://de.wikipedia.org/wiki/Thomas_Schwarz_(Politiker,_1958)","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"2057e05b-4ad9-44bc-845e-15120ebae3f9","Parlamentarier","Landtag Mecklenburg-Vorpommern","Mignon Schwenke","LINKE","Landesliste","2. Landtagsvizepräsidentin","https://de.wikipedia.org/wiki/Datei:18-05-2017-Mignon_Schwenke-JonasR_02.jpg","https://de.wikipedia.org/wiki/Mignon_Schwenke","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"362114a9-5f6b-490b-8c7e-aeec73768902","Parlamentarier","Landtag Mecklenburg-Vorpommern","Dirk Stamer","SPD","12 (Landkreis Rostock II)","","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Dirk_Stamer_-_1613.jpg","https://de.wikipedia.org/wiki/Dirk_Stamer","männlich","DirkStamer",151403416,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"1eba9ce4-e4a8-4478-a09b-5d1e3b79ba41","Parlamentarier","Landtag Mecklenburg-Vorpommern","Jürgen Strohschein","AfD","36 (Vorpommern-Greifswald V)","","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_J%C3%BCrgen_Strohschein_-_1399.jpg","https://de.wikipedia.org/wiki/J%C3%BCrgen_Strohschein","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
